HH Income,Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Age range,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned
11,0,55,0,6,4,7,40,1,2,18,8,0,37,0
1,0,27,1,18,4,7,45,1,1,18,0,0,37,0
12,0,29,0,7,6,7,55,1,2,18,7,0,37,0
8,0,35,0,32,9,7,1,1,1,18,4,0,37,0
15,0,17,1,4,6,7,55,1,1,0,5,4,37,0
17,1,27,0,1,0,30,45,1,2,18,0,0,9,0
10,0,23,0,24,11,7,20,1,5,0,4,0,14,0
0,1,27,0,1,4,30,20,1,1,18,7,0,37,0
2,0,17,0,24,8,7,40,1,8,0,1,8,44,0
6,0,55,0,1,2,7,51,1,2,0,7,0,27,0
9,0,17,0,22,9,7,40,1,5,0,5,70,14,0
0,0,17,0,18,10,7,53,1,2,18,4,0,37,0
8,0,27,0,30,8,7,43,1,2,20,5,0,46,0
9,0,17,0,4,9,7,11,1,1,18,5,0,37,0
3,0,27,0,37,9,30,45,1,2,18,5,0,27,0
8,0,32,1,26,11,7,16,1,4,0,5,0,14,0
3,0,17,0,1,11,7,51,1,9,0,4,0,14,0
0,1,27,0,3,1,7,45,1,2,18,7,0,37,0
8,0,55,0,19,4,7,32,0,2,18,7,0,27,0
4,0,27,0,2,7,30,1,1,2,18,4,0,9,0
17,1,27,0,6,0,30,45,1,2,18,0,0,10,0
8,0,17,0,15,6,7,11,1,5,0,7,6,48,0
9,0,17,1,19,7,7,24,1,2,18,5,0,37,0
8,0,55,1,24,6,7,55,1,2,20,1,0,37,0
11,0,32,0,29,11,7,1,1,5,0,5,0,48,0
11,0,17,0,7,7,7,35,1,8,0,5,0,14,0
6,0,50,0,1,3,7,30,1,1,18,7,0,37,0
12,0,72,0,19,10,37,41,1,5,0,5,0,14,0
12,0,17,1,21,6,7,16,1,2,18,5,7,37,0
9,0,32,1,9,5,7,17,1,2,20,1,0,37,0
17,0,17,0,25,11,7,29,1,5,0,4,0,14,0
9,0,11,0,7,3,7,21,1,7,20,7,0,10,0
4,0,17,0,36,11,7,20,1,2,0,4,19,27,0
17,0,27,0,23,11,7,17,1,1,0,4,0,37,0
8,0,27,0,8,5,7,40,1,5,0,1,2,14,0
7,0,55,0,29,7,7,32,0,2,18,5,0,27,0
7,0,17,0,51,11,7,17,1,5,0,5,0,14,0
11,0,17,0,15,11,7,17,1,2,0,1,0,37,0
9,0,17,0,39,10,7,37,1,9,0,5,0,46,0
17,1,27,0,9,3,30,18,1,7,20,0,0,10,0
16,0,17,1,13,5,7,12,1,2,18,5,0,27,0
9,0,68,0,23,8,7,40,1,8,0,5,184,14,0
5,0,23,0,41,11,7,1,1,8,0,4,0,14,0
9,0,32,0,9,10,7,43,1,9,0,4,0,14,0
10,0,27,0,39,10,30,40,1,12,0,4,0,14,0
17,1,67,0,6,11,7,20,1,2,18,3,0,27,0
9,0,17,0,29,11,7,32,1,10,0,5,0,14,0
9,0,17,0,37,11,7,20,1,7,0,5,0,46,0
7,0,17,0,32,8,7,16,1,6,0,4,1,46,0
14,0,23,0,27,8,7,17,1,6,0,5,54,14,0
5,0,17,0,54,11,7,40,1,10,0,4,0,46,0
16,0,17,0,38,11,7,20,1,5,0,5,0,48,0
14,0,72,1,22,8,37,20,1,2,18,5,0,37,0
8,0,17,0,49,11,7,20,1,8,0,5,2,46,0
8,0,17,0,17,9,7,35,1,5,0,5,73,14,0
2,0,27,0,23,8,7,22,1,2,18,4,0,37,0
8,0,72,0,38,11,37,24,1,5,0,5,0,14,0
17,1,27,0,1,3,7,32,0,7,20,0,0,30,0
10,0,17,0,18,5,7,8,3,2,18,1,0,37,0
9,0,55,0,38,11,7,52,1,5,0,5,0,14,0
17,1,17,0,3,11,7,46,1,8,0,3,0,14,0
0,0,72,0,34,11,37,53,1,7,18,1,0,14,0
10,0,72,0,4,4,37,40,1,2,18,2,0,18,0
17,1,27,0,12,4,37,1,1,1,18,0,0,37,0
2,0,32,0,23,6,7,18,1,2,18,5,0,37,0
10,0,27,1,10,6,7,9,2,2,18,1,0,37,0
9,0,17,0,48,11,7,45,1,5,0,1,1,14,0
0,1,17,0,5,3,7,49,1,1,18,8,0,37,0
17,0,17,0,2,2,7,32,0,2,18,0,0,9,0
10,0,72,0,13,4,37,45,1,2,20,8,0,27,0
17,0,27,0,4,4,30,1,1,2,18,1,0,9,0
8,0,17,0,38,8,7,17,1,6,0,5,3,46,0
8,0,27,0,23,7,7,1,1,2,20,1,0,37,0
2,0,17,0,37,11,7,11,1,5,0,5,0,14,0
12,0,32,0,18,7,7,55,1,2,18,2,0,37,0
3,0,17,0,19,11,7,13,1,5,0,5,0,14,0
0,0,27,0,16,4,7,45,1,2,18,4,0,37,0
5,0,15,0,21,5,7,4,1,2,18,5,0,37,0
1,1,27,0,4,5,30,45,1,2,18,0,0,9,0
4,0,72,0,48,11,37,31,1,5,0,4,0,14,0
0,1,23,0,2,7,7,34,1,9,20,7,0,27,0
9,0,29,0,29,9,3,1,1,1,18,2,0,37,0
0,1,17,0,3,0,7,1,1,2,18,5,0,37,0
3,1,17,0,4,7,7,40,1,7,20,7,0,10,0
8,0,27,0,19,11,7,17,1,2,20,4,0,46,0
17,1,27,0,3,9,7,41,1,2,18,0,0,37,0
14,0,55,1,16,6,7,45,1,5,0,2,0,14,0
5,0,17,0,21,11,7,17,1,1,0,4,1,14,0
8,0,22,1,21,7,7,17,1,8,20,5,0,14,0
0,0,27,0,2,5,30,45,1,2,18,4,0,37,0
10,0,17,0,9,9,7,20,1,2,18,5,0,37,0
5,0,17,0,2,3,7,21,1,1,18,4,0,37,0
4,0,27,0,13,7,30,1,1,2,18,1,0,37,0
6,1,17,0,1,2,7,1,1,10,0,5,2,14,0
14,0,17,0,23,9,7,40,1,2,18,8,0,14,0
4,0,72,0,54,11,37,40,1,5,0,8,0,14,0
14,0,17,0,29,8,7,40,1,7,0,8,0,14,0
10,0,54,0,32,8,7,53,1,7,18,4,3,14,0
5,1,23,0,1,11,7,1,1,7,0,4,12,14,0
16,0,68,0,17,8,7,38,1,5,0,5,0,14,0
0,1,17,0,1,4,7,49,1,1,18,8,0,37,0
14,0,22,1,11,7,7,40,1,2,18,5,0,37,0
9,0,17,0,10,7,7,30,1,8,0,8,0,14,0
11,0,23,0,16,4,7,35,1,7,20,2,0,30,0
8,0,27,1,23,5,30,32,0,1,0,1,0,37,0
10,0,27,0,33,10,30,21,1,5,0,5,8,14,0
9,0,17,0,30,9,7,40,1,6,0,1,0,46,0
8,0,17,1,40,11,7,35,1,5,0,1,0,48,0
8,0,29,0,3,11,7,21,1,5,0,4,0,14,0
10,0,27,0,9,8,7,31,0,1,0,7,0,37,0
6,0,17,0,35,11,7,33,1,9,0,4,2,46,0
17,1,27,0,1,5,30,17,1,2,18,6,0,10,0
8,0,55,0,3,5,7,34,1,2,18,5,0,37,0
10,0,29,0,7,8,7,1,1,2,18,5,0,37,0
9,0,17,1,9,5,7,17,1,2,20,1,0,37,0
17,1,67,0,5,10,7,1,1,2,18,3,0,27,0
0,0,67,0,10,7,36,45,1,1,0,4,0,37,0
17,1,27,0,4,2,30,45,1,2,18,0,0,37,0
0,1,27,0,11,5,30,45,1,1,0,0,0,37,0
11,0,17,0,46,11,7,1,1,5,0,5,0,14,0
8,0,17,0,4,11,7,30,1,5,0,4,0,14,0
14,0,17,0,11,11,7,55,1,1,18,2,0,37,0
3,0,67,0,11,7,7,53,1,1,0,1,0,37,0
9,0,17,0,13,10,7,20,1,5,0,5,0,48,0
14,0,17,1,17,4,7,35,1,7,20,2,0,30,0
8,0,23,0,41,11,7,21,1,6,0,5,1,46,0
7,0,23,0,12,11,7,41,1,5,0,4,5,14,0
6,0,55,0,34,11,7,1,1,5,0,5,0,14,0
17,1,27,0,6,9,7,41,1,2,20,7,0,37,0
14,0,32,0,6,7,7,43,1,4,0,8,1,14,0
17,1,27,0,11,6,30,32,0,2,18,0,0,9,0
9,0,17,0,24,10,7,33,1,2,18,5,0,37,0
11,0,23,1,15,6,7,35,1,11,0,5,1,46,0
14,0,55,0,24,11,7,1,1,10,0,5,0,18,0
9,0,55,0,21,10,7,38,1,5,0,4,0,14,0
6,0,17,0,14,8,7,1,1,2,18,5,0,27,0
10,0,17,0,9,7,7,30,1,3,18,5,0,37,0
9,0,23,1,15,8,7,40,1,5,0,2,79,14,0
17,0,27,0,3,6,7,45,1,1,18,1,0,37,0
11,0,17,0,5,7,7,40,1,8,0,2,0,14,0
8,0,55,0,23,10,7,50,1,7,0,8,0,14,0
17,1,27,0,2,0,30,1,1,1,18,0,0,37,0
10,0,17,0,40,11,7,11,1,5,0,5,0,14,0
9,0,17,0,43,11,7,18,1,2,18,4,0,37,0
17,1,27,0,12,5,30,45,1,2,0,0,0,37,0
0,0,23,0,28,11,7,40,1,6,0,4,0,14,0
17,1,27,0,5,1,30,32,0,2,18,4,0,9,0
12,0,17,0,25,7,7,55,1,2,18,2,0,44,0
15,0,17,0,22,9,7,44,1,5,0,4,70,14,0
9,0,17,0,23,8,7,3,1,6,0,4,0,14,0
9,0,23,1,12,5,7,9,2,1,18,1,0,37,0
5,1,17,0,3,11,7,1,1,7,0,4,0,14,0
15,0,72,0,10,11,37,28,1,8,0,5,0,14,0
3,0,67,0,6,2,7,18,1,7,20,1,0,10,0
6,0,27,1,10,7,7,4,1,7,20,4,0,10,0
11,0,17,0,4,5,7,30,1,1,18,8,0,37,0
10,0,17,0,2,2,7,9,2,1,18,1,0,37,0
9,0,17,0,29,9,7,13,1,5,0,5,0,14,0
5,0,55,0,36,11,7,40,1,5,0,4,0,14,0
17,1,27,0,1,4,30,45,1,2,18,0,0,10,0
17,1,17,0,2,11,7,1,1,5,0,4,0,14,0
6,0,17,0,23,11,7,45,1,12,0,1,0,14,0
17,1,33,0,9,6,7,1,1,2,18,0,0,10,0
8,0,17,0,30,8,7,45,1,2,0,5,0,14,0
5,0,15,0,15,5,7,4,1,2,18,5,0,37,0
3,0,67,0,3,2,7,18,1,2,18,5,0,37,0
0,1,17,0,2,11,7,1,1,8,0,4,2,14,0
12,0,17,0,23,10,7,27,1,2,18,5,0,18,0
10,0,17,0,8,7,7,13,1,5,0,5,3,48,0
11,0,47,0,8,4,7,35,1,7,20,2,0,30,0
10,0,32,0,21,9,7,11,1,2,20,5,0,46,0
17,0,17,0,10,9,7,46,1,2,18,3,0,9,0
12,0,67,1,17,6,7,46,1,1,18,4,0,37,0
14,0,32,0,26,11,7,40,1,2,18,8,0,37,0
15,0,17,0,24,9,7,16,1,5,0,5,0,14,0
17,1,27,0,4,3,7,43,1,1,18,1,0,37,0
16,0,17,0,14,8,7,37,1,5,0,5,0,14,0
8,0,27,0,21,6,7,30,1,2,18,5,0,37,0
6,0,17,0,45,11,7,40,1,8,0,4,0,14,0
10,0,17,1,12,4,7,43,1,1,18,2,0,37,0
10,0,17,0,3,9,7,35,1,5,0,5,2,14,0
5,0,32,0,27,9,7,1,1,5,0,4,0,46,0
17,1,17,0,2,11,7,46,1,8,0,3,0,46,0
9,0,17,0,13,8,7,11,1,1,18,5,0,37,0
9,0,67,0,9,6,36,53,1,1,18,1,5,37,0
7,0,55,0,43,11,7,18,1,5,0,4,0,14,0
8,0,11,0,6,4,7,21,1,2,18,8,0,27,0
8,0,17,0,14,11,7,28,1,5,0,5,0,14,0
17,0,17,0,28,11,7,16,1,5,0,4,0,14,0
14,0,55,0,24,8,7,1,1,8,0,5,0,46,0
5,0,72,0,9,7,37,21,1,2,18,5,0,37,0
5,1,27,0,2,5,7,21,1,7,20,7,0,10,0
6,0,17,0,38,11,7,26,1,8,0,5,49,14,0
5,0,33,0,5,3,7,17,0,1,0,1,0,37,0
16,0,35,1,18,5,7,22,1,1,18,2,0,37,0
4,0,27,1,21,6,30,1,1,2,18,1,0,37,0
9,0,17,0,26,9,7,20,1,2,18,5,0,18,0
8,0,72,0,46,11,37,43,1,5,0,4,1,14,0
2,0,67,0,7,6,36,18,1,7,20,0,0,10,0
6,0,17,0,30,6,7,29,1,7,18,4,1,14,0
14,0,17,0,22,7,7,3,1,5,0,8,0,14,0
9,0,23,0,11,6,7,37,1,2,0,5,1,14,0
9,0,17,0,26,8,7,11,1,1,18,5,0,37,0
10,0,55,0,15,8,7,3,1,6,0,4,0,14,0
5,0,32,0,10,10,7,16,1,7,0,4,0,14,0
17,0,17,0,9,11,7,46,1,5,0,3,0,14,0
8,0,27,0,11,11,7,29,1,2,18,3,0,37,0
4,0,17,0,16,7,7,17,1,2,20,1,0,37,0
8,0,23,0,43,11,7,20,1,8,0,5,0,46,0
8,0,23,0,23,11,7,20,1,5,0,4,1,14,0
11,0,72,0,15,7,37,55,1,2,18,2,0,37,0
7,0,72,0,3,1,7,1,1,2,18,5,0,37,0
3,0,17,0,22,10,7,35,1,5,0,5,0,14,0
9,0,17,1,11,5,7,32,0,1,18,4,0,37,0
11,0,32,1,23,9,7,35,1,5,0,5,0,14,0
14,0,23,0,22,8,7,35,1,5,0,5,0,27,0
10,0,17,1,7,7,7,40,1,2,18,5,0,27,0
8,0,32,0,30,11,7,1,1,9,0,8,0,14,0
14,0,17,0,15,11,7,4,1,5,0,5,3,14,0
17,1,27,0,2,1,30,1,1,2,18,0,0,27,0
14,0,17,1,22,4,7,35,1,7,20,2,0,30,0
3,1,27,0,2,1,7,12,1,2,18,7,0,37,0
17,1,27,0,2,0,30,40,1,2,0,0,0,9,0
3,0,27,0,8,11,7,4,1,5,0,4,0,14,0
0,0,27,0,6,3,30,1,1,1,18,1,0,37,0
9,0,17,0,23,8,7,42,1,1,18,5,0,37,0
17,0,55,0,12,11,7,29,1,6,18,3,0,46,0
11,0,17,0,9,7,7,40,1,8,0,2,0,14,0
5,0,34,0,43,11,7,45,1,5,0,1,1,14,0
17,1,27,0,7,4,7,1,1,1,18,0,0,37,0
16,0,33,1,33,10,7,12,1,2,18,5,0,37,0
5,0,17,1,15,7,7,18,1,11,0,4,0,18,0
14,0,17,0,15,8,7,37,1,2,18,4,0,37,0
8,0,55,0,32,11,7,20,1,5,0,5,0,14,0
8,0,17,0,27,11,7,20,1,5,0,1,0,48,0
10,0,27,0,34,10,30,40,1,5,0,5,0,14,0
14,0,27,0,12,6,7,22,1,2,18,8,0,37,0
4,0,67,0,8,2,7,18,1,2,18,1,0,37,0
17,1,27,0,6,1,7,1,1,2,18,7,0,37,0
11,0,17,0,29,9,7,6,0,5,0,4,0,6,0
9,0,17,0,19,11,7,35,1,7,18,5,0,44,0
10,0,27,0,19,6,7,9,2,1,18,1,0,37,0
10,0,27,0,40,10,30,21,1,7,0,5,4,14,0
11,0,32,0,27,7,7,18,1,5,0,1,2,14,0
4,0,17,1,13,5,7,12,1,2,18,5,0,37,0
0,0,27,0,5,7,30,1,1,2,18,1,0,9,0
9,0,17,1,15,7,7,30,1,7,18,4,0,18,0
9,0,23,0,30,9,7,20,1,5,0,5,0,14,0
8,0,55,0,18,11,7,32,0,2,18,7,0,27,0
9,0,17,0,29,11,7,53,1,2,18,1,0,37,0
14,0,17,0,23,7,7,28,1,5,0,5,25,48,0
2,0,67,0,5,2,7,18,1,7,20,1,0,10,0
10,0,17,0,33,11,7,20,1,8,0,5,0,48,0
14,0,68,1,28,9,7,35,1,5,0,5,0,14,0
8,0,27,1,7,6,7,50,1,7,18,2,0,46,0
9,0,17,0,10,7,7,13,1,7,20,5,0,18,0
11,0,17,0,36,11,7,20,1,7,0,5,1,46,0
6,0,17,0,40,11,7,22,1,8,0,4,0,14,0
4,0,67,0,13,2,7,18,1,2,18,1,0,37,0
11,0,17,0,8,9,7,11,1,6,18,5,3,14,0
10,0,17,0,22,9,7,9,1,2,0,1,32,27,0
6,0,17,0,33,11,7,20,1,3,18,5,0,27,0
0,0,27,1,23,5,30,53,1,1,18,1,0,37,0
16,0,33,0,23,7,7,30,1,6,0,5,1,14,0
4,0,27,0,7,8,7,40,1,1,0,7,0,37,0
5,0,17,0,15,8,7,35,1,8,0,5,118,14,0
17,0,27,0,6,5,30,45,1,1,18,0,0,37,0
10,0,27,1,17,6,7,9,2,2,18,1,0,37,0
9,0,17,0,17,8,7,1,1,5,0,5,2,14,0
5,1,17,0,3,11,7,46,1,8,0,4,1,14,0
11,0,17,0,35,11,7,26,1,7,0,5,43,46,0
17,0,23,0,21,11,7,41,1,6,0,4,0,14,0
7,0,27,0,5,2,7,45,1,2,0,5,0,9,0
15,0,72,0,11,11,37,50,1,8,0,5,0,14,0
9,0,55,0,41,11,7,51,1,7,0,8,0,46,0
5,0,17,0,13,11,7,9,1,2,20,8,0,46,0
8,0,72,0,10,3,37,11,1,2,18,7,0,37,0
17,1,27,0,8,5,30,1,1,1,18,7,0,37,0
9,0,17,0,3,9,7,3,1,5,0,4,0,14,0
6,0,17,0,17,6,7,18,1,7,18,4,4,14,0
0,1,67,0,3,1,7,45,1,1,18,0,0,37,0
0,1,23,0,2,7,7,0,1,9,20,7,0,27,0
10,0,5,0,6,4,7,55,1,1,18,2,0,37,0
10,0,55,0,28,9,7,20,1,9,0,5,1,46,0
11,0,23,0,2,7,7,43,1,5,0,2,0,14,0
15,0,23,0,23,7,7,52,1,5,0,8,0,14,0
14,0,17,0,28,8,7,43,1,5,0,5,15,48,0
9,0,23,0,22,8,7,18,1,2,18,5,0,37,0
6,0,17,0,13,7,7,51,1,7,0,5,0,39,0
17,0,27,0,8,7,7,1,1,2,18,3,0,9,0
8,0,27,0,24,7,7,16,1,5,0,5,58,14,0
17,1,27,0,8,7,30,18,1,1,18,0,0,37,0
10,0,27,0,35,11,7,45,1,5,0,2,0,48,0
15,0,27,0,23,8,7,18,1,2,20,5,0,46,0
14,0,17,1,17,6,7,17,1,1,0,1,0,37,0
3,0,55,0,11,11,7,29,1,6,18,3,0,46,0
6,0,72,1,20,6,37,20,1,5,0,5,1,46,0
8,0,72,1,7,5,7,21,1,1,0,1,0,37,0
4,0,34,1,33,11,7,4,1,5,0,1,1,48,0
9,0,17,0,9,10,7,43,1,9,0,4,0,18,0
0,1,27,0,6,5,30,45,1,1,0,0,0,37,0
15,0,33,0,10,7,7,40,1,5,0,2,0,14,0
9,0,17,0,34,9,7,17,1,5,0,4,0,14,0
8,0,32,0,36,11,7,1,1,2,0,8,0,14,0
9,0,17,0,28,10,7,11,1,6,20,4,0,14,0
9,0,72,0,1,7,37,28,1,5,0,5,25,14,0
6,0,55,0,8,7,7,20,1,4,0,5,237,14,0
17,0,27,0,24,10,30,22,1,7,0,1,0,14,0
7,0,27,0,19,4,30,22,1,7,20,1,0,30,0
16,0,33,1,31,10,7,12,1,2,18,5,0,37,0
14,0,17,0,28,10,7,1,1,5,0,5,2,14,0
3,0,17,0,40,11,7,13,1,5,0,8,0,14,0
11,0,17,0,20,11,7,52,1,5,0,5,0,48,0
4,1,17,0,2,8,7,37,1,9,0,4,1,46,0
8,0,55,0,21,7,7,30,1,2,18,4,0,46,0
17,1,27,0,1,0,30,1,1,2,18,0,0,10,0
17,1,23,0,8,3,7,44,1,2,18,7,0,37,0
1,0,23,0,38,11,7,12,1,5,18,5,0,14,0
14,0,17,1,18,5,7,1,1,2,18,2,3,37,0
0,1,27,0,3,4,30,45,1,1,0,5,0,37,0
8,0,55,1,5,5,7,20,1,2,18,1,0,37,0
8,0,27,0,10,5,30,1,1,1,18,1,0,37,0
5,0,27,0,11,5,30,1,1,1,18,1,0,37,0
8,0,55,0,23,10,7,28,1,5,0,5,0,48,0
9,0,27,0,8,7,7,20,1,2,18,5,0,37,0
8,0,27,0,9,11,7,35,1,2,20,4,0,46,0
5,0,27,1,15,5,30,1,1,2,0,0,0,37,0
8,0,68,0,25,11,7,20,1,5,0,5,0,46,0
6,0,22,0,28,7,7,17,1,6,18,1,0,14,0
0,0,27,0,6,5,30,45,1,2,18,4,0,37,0
4,0,4,1,11,5,7,35,1,2,18,5,0,37,0
9,0,17,0,38,11,7,21,1,5,0,5,0,48,0
0,0,17,0,8,8,7,45,1,7,18,5,0,14,0
14,0,32,0,26,7,7,20,1,5,0,5,5,14,0
9,0,17,0,27,10,7,20,1,5,0,5,4,14,0
7,0,17,0,16,11,7,20,1,6,0,4,0,14,0
8,0,17,0,38,11,7,20,1,8,0,5,0,27,0
0,1,67,0,1,2,36,1,1,2,0,1,1,27,0
5,1,17,0,1,6,7,41,1,1,18,8,0,37,0
1,1,27,1,5,4,30,0,1,2,18,2,0,10,0
17,0,27,0,30,11,7,22,1,2,18,1,0,46,0
8,0,17,0,39,10,7,35,1,8,0,5,0,46,0
14,0,27,1,15,7,30,9,1,1,18,1,0,37,0
10,0,68,1,8,8,7,9,2,2,18,1,0,37,0
0,1,27,0,4,3,30,1,1,2,18,7,0,10,0
11,0,17,1,9,4,7,43,1,1,0,8,0,37,0
11,0,17,0,37,8,7,43,1,5,0,5,6,14,0
5,0,27,1,16,5,30,45,1,2,18,0,0,37,0
5,0,17,0,35,11,7,45,1,7,18,4,0,14,0
6,0,33,0,6,5,7,18,1,2,18,5,0,37,0
8,0,17,0,8,5,7,35,1,4,20,5,0,14,0
17,1,27,0,4,3,7,1,1,2,18,0,0,37,0
11,0,17,0,8,11,7,50,1,5,0,5,0,46,0
10,1,23,0,2,6,7,37,1,7,0,4,8,46,0
4,0,23,0,22,7,7,31,0,2,18,4,0,37,0
5,0,67,0,13,6,7,1,1,2,18,5,0,37,0
11,0,35,0,29,10,7,45,1,5,0,5,18,14,0
8,0,27,0,14,8,7,54,0,7,20,4,0,14,0
8,0,27,0,38,8,7,45,1,2,18,4,0,37,0
17,1,27,0,6,2,7,1,1,2,18,0,0,37,0
14,0,55,1,16,6,7,40,1,1,0,2,0,37,0
7,0,27,0,33,9,7,20,1,10,20,5,0,48,0
2,0,27,0,9,8,7,40,1,1,0,7,0,37,0
7,0,23,0,10,9,7,20,1,8,0,5,3,46,0
2,0,67,0,7,2,7,18,1,7,20,1,0,10,0
15,0,17,0,29,8,7,21,1,5,0,5,0,14,0
11,0,17,0,39,11,7,20,1,7,0,5,0,46,0
8,0,17,0,52,11,7,24,1,2,18,4,0,37,0
5,0,27,0,5,7,7,20,1,2,20,1,0,37,0
11,0,72,0,31,7,37,55,1,2,18,8,0,37,0
9,0,17,0,23,9,7,20,1,2,18,5,0,18,0
9,0,27,0,3,7,7,20,1,2,18,5,0,37,0
8,0,17,0,24,7,7,1,1,8,0,5,0,6,0
8,0,34,1,18,5,7,32,0,1,0,1,0,37,0
14,0,55,0,23,9,7,20,1,9,0,8,1,46,0
9,0,17,0,26,10,7,11,1,6,20,4,2,14,0
1,1,23,0,7,3,7,44,1,2,18,7,0,37,0
3,0,17,0,23,8,7,30,1,7,18,5,0,46,0
14,0,17,1,18,4,7,35,1,7,20,2,0,30,0
10,0,27,0,44,10,7,6,0,2,0,5,0,14,0
8,0,17,0,22,8,7,21,1,5,0,5,20,46,0
12,0,72,0,18,6,37,28,1,6,0,5,0,39,0
14,0,27,1,16,7,30,9,1,1,18,1,0,37,0
9,0,72,0,4,4,37,0,1,5,0,2,0,48,0
15,0,17,0,18,9,7,16,1,5,0,5,1,14,0
15,0,17,0,1,7,7,21,1,10,0,5,0,18,0
0,1,27,0,9,3,30,1,1,2,18,0,0,9,0
4,0,55,0,28,11,7,29,1,4,18,4,0,14,0
11,0,17,0,28,11,7,28,1,7,0,5,2,14,0
3,0,33,1,17,8,7,1,1,12,20,5,0,18,0
17,1,17,0,1,0,7,45,1,2,18,7,0,9,0
0,1,17,0,10,11,7,51,1,5,0,7,0,14,0
16,0,27,1,7,6,7,55,1,2,18,2,0,37,0
8,0,55,0,23,10,7,50,1,5,0,7,1,48,0
1,0,17,0,22,11,7,1,1,7,20,4,0,14,0
1,1,72,0,4,2,37,45,1,2,18,1,0,37,0
17,1,27,0,1,2,30,45,1,2,0,0,0,9,0
7,0,72,0,39,11,37,40,1,11,0,5,26,14,0
9,0,17,0,14,10,7,20,1,5,0,1,0,48,0
8,0,27,0,14,5,30,18,1,2,18,1,0,37,0
10,0,17,1,19,7,7,18,1,1,18,5,0,37,0
9,0,17,0,37,10,7,55,1,5,0,5,0,46,0
0,1,60,0,2,0,7,1,1,2,18,3,0,47,0
3,0,17,0,27,9,7,35,1,5,0,5,0,14,0
1,0,27,0,23,11,7,18,1,9,0,4,3,18,0
1,1,27,1,12,6,30,45,1,2,18,7,0,27,0
8,0,17,0,38,11,7,1,1,9,0,8,2,14,0
8,0,23,0,42,11,7,20,1,6,0,1,0,46,0
3,0,17,0,14,10,7,53,1,1,0,5,0,37,0
8,0,33,0,45,11,7,16,1,7,0,1,25,14,0
17,1,27,0,8,6,30,18,1,1,18,0,0,37,0
0,0,27,1,9,6,7,45,1,2,18,4,0,37,0
6,0,17,0,34,9,7,40,1,5,0,4,68,14,0
7,0,38,0,21,9,7,41,1,2,18,8,0,37,0
8,0,17,0,25,7,7,53,1,2,20,1,0,37,0
0,0,55,0,45,11,7,18,1,5,0,4,0,14,0
8,0,27,0,21,4,30,7,1,2,18,0,0,37,0
8,0,17,0,38,10,7,35,1,8,0,5,0,46,0
1,0,27,0,8,8,7,18,1,7,20,1,0,10,0
6,0,27,0,13,5,30,18,1,2,18,4,0,37,0
9,0,23,0,30,9,7,21,1,5,0,5,0,14,0
9,0,11,1,10,5,7,21,1,7,20,5,0,10,0
8,0,72,0,48,11,37,41,1,5,0,4,0,14,0
14,0,17,1,19,6,7,42,1,2,0,2,15,14,0
9,0,17,0,31,10,7,55,1,5,0,5,0,14,0
2,0,27,0,17,10,30,45,1,7,20,4,0,30,0
0,0,27,0,7,2,30,1,1,2,18,1,0,37,0
8,0,22,1,16,7,7,0,1,2,18,5,0,37,0
17,0,17,0,16,11,7,46,1,9,0,3,0,14,0
9,0,72,0,36,11,37,20,1,5,18,5,0,14,0
9,0,55,0,22,10,7,43,1,9,0,5,1,46,0
14,0,17,0,1,6,7,55,1,1,18,2,0,37,0
5,0,32,0,35,9,7,1,1,5,0,4,0,46,0
14,0,72,0,19,10,37,41,1,5,0,5,0,14,0
8,0,17,1,38,11,7,45,1,2,18,1,0,43,0
8,0,17,0,21,8,7,20,1,2,18,5,0,27,0
11,0,33,1,7,5,7,20,1,2,18,5,0,27,0
9,0,27,1,9,5,7,17,1,2,20,1,0,37,0
14,0,17,1,20,6,7,42,1,8,0,2,0,14,0
8,0,23,1,22,7,7,17,1,8,20,5,0,14,0
14,0,17,0,17,7,7,21,1,7,20,5,0,27,0
0,0,33,0,34,10,7,6,1,2,18,8,0,37,0
8,0,27,1,15,4,7,45,1,2,18,5,0,37,0
14,0,34,0,23,8,7,1,1,5,0,2,0,14,0
5,0,23,0,33,11,7,1,1,8,0,1,0,14,0
8,0,67,0,1,7,7,4,1,2,18,1,0,37,0
9,0,17,0,24,10,7,20,1,5,0,5,2,14,0
2,0,17,0,7,11,7,40,1,4,18,4,0,18,0
4,0,27,1,3,6,7,40,1,2,0,1,0,37,0
9,0,17,0,3,8,7,43,1,5,0,5,0,14,0
17,0,32,0,14,11,7,29,1,5,0,3,3,14,0
10,0,27,1,8,5,7,9,2,1,18,1,0,37,0
17,0,27,0,5,5,30,45,1,1,18,0,0,37,0
7,0,72,0,12,1,37,21,1,2,20,5,0,27,0
17,1,17,0,9,0,7,27,1,2,18,7,0,9,0
0,0,27,1,17,5,30,32,0,2,0,1,0,37,0
14,0,17,1,14,6,7,43,1,1,18,2,0,37,0
0,1,27,0,5,1,7,45,1,2,18,7,0,10,0
14,0,68,0,33,10,7,20,1,9,0,5,0,46,0
8,0,72,0,41,11,37,41,1,5,0,4,0,14,0
7,0,17,0,43,11,7,20,1,5,0,5,0,14,0
2,0,17,0,24,10,7,40,1,5,0,1,1,14,0
11,0,55,0,6,7,7,55,1,2,18,8,0,37,0
