Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,Age,Income,is_churned
0,55,0,31,7,17,1,2,0,4,0,14,56,79145,0
0,17,0,18,7,20,1,2,18,5,0,27,60,199999,0
0,55,0,19,7,45,1,2,0,5,0,9,61,46005,0
0,17,0,21,7,18,1,5,0,4,0,14,59,106051,0
0,17,0,1,7,40,1,1,18,0,0,37,31,70000,0
0,17,1,14,7,30,1,9,0,5,0,14,59,124999,0
0,17,0,3,7,45,1,11,0,4,0,14,59,106157,0
0,17,0,21,7,37,1,2,0,5,0,37,74,660119,0
1,27,0,7,30,45,1,1,18,0,0,37,53,14302,0
0,17,0,3,7,24,1,1,18,1,4,37,68,99999,0
0,17,0,16,7,35,1,11,0,5,0,14,57,100000,0
1,55,0,4,7,9,1,1,0,0,0,9,52,19999,0
0,17,0,23,7,35,1,5,0,5,0,14,68,50000,0
0,27,0,33,7,17,1,2,18,7,0,14,73,33563,0
0,17,0,44,7,16,1,2,0,7,0,37,77,127694,0
0,32,0,35,7,40,1,2,18,5,0,37,77,94661,0
0,17,0,15,7,21,1,2,0,5,4,46,55,129616,0
0,34,0,21,7,15,1,5,0,5,5,14,60,381347,0
1,27,0,3,30,18,1,2,18,7,0,9,35,30000,0
0,33,1,17,7,40,1,2,18,1,0,27,51,175000,0
0,17,0,10,7,40,1,5,0,5,0,46,47,131042,0
0,17,0,37,7,18,1,5,0,5,2,14,77,300000,0
0,17,0,5,7,35,1,7,18,5,0,14,46,399999,0
0,17,0,20,7,1,1,7,18,5,4,48,54,84324,0
0,17,0,1,7,40,1,1,18,4,0,37,31,79999,0
0,23,0,5,7,35,1,5,0,5,1,14,67,149999,0
1,17,0,2,7,49,1,9,0,0,5,14,56,29999,0
0,17,1,18,7,9,1,1,0,2,0,37,47,174999,0
0,4,0,22,7,16,1,1,0,4,2,14,58,110192,0
0,17,0,27,7,51,1,5,0,5,2,14,62,174999,0
0,27,0,2,7,9,2,2,18,1,0,37,50,149999,0
0,17,1,16,7,20,1,2,18,5,1,37,63,499999,0
0,17,0,23,7,35,1,5,0,5,0,46,77,249999,0
0,17,0,26,7,1,1,5,0,5,3,14,64,69999,0
0,55,0,27,7,35,1,5,0,5,2,48,72,149999,0
0,17,0,10,7,41,1,6,0,8,0,39,59,125000,0
0,22,0,4,7,1,1,2,0,1,143,27,59,19999,0
0,17,0,10,7,43,1,5,0,1,0,14,47,118762,0
0,17,0,12,7,1,1,5,0,5,0,14,68,174999,0
0,32,1,2,7,0,1,2,18,2,0,27,46,149999,0
0,17,0,4,7,30,1,5,0,5,0,14,55,337633,0
0,17,0,24,7,45,1,2,18,1,0,18,64,138645,0
0,17,0,3,7,55,1,1,18,2,0,37,58,399999,0
0,27,0,38,7,24,1,2,0,4,0,37,75,124999,0
0,27,0,40,7,53,0,2,18,5,0,37,72,89999,0
0,32,0,7,7,51,1,5,0,7,2,14,47,89999,0
0,17,0,21,7,20,1,1,0,5,0,37,48,124999,0
0,17,0,4,7,53,1,2,18,5,0,27,49,60000,0
1,27,0,5,30,45,1,2,18,5,0,37,43,79999,0
0,17,0,25,7,22,1,5,0,5,0,14,71,50000,0
0,17,0,36,7,20,1,7,0,5,0,46,79,89999,0
0,22,0,8,7,1,1,2,18,5,0,37,52,49999,0
0,17,0,29,7,30,1,2,0,5,0,37,74,338483,0
0,17,0,28,7,55,1,8,0,5,13,46,64,399999,0
0,55,0,22,7,20,1,2,18,5,5,46,57,124999,0
0,27,0,10,30,45,1,2,18,5,0,37,50,80000,0
0,72,0,9,7,46,1,9,0,3,0,14,74,10000,0
0,72,0,1,7,46,1,4,18,3,0,46,43,11992,0
0,33,0,20,7,35,1,7,0,5,231,14,55,89999,0
0,17,0,34,7,55,1,5,0,5,0,14,66,124999,0
0,17,0,14,7,20,1,2,18,4,0,14,57,149999,0
0,23,0,50,7,40,1,5,0,5,0,14,76,49999,0
0,27,0,11,7,45,1,2,0,7,0,37,30,59999,0
0,27,0,14,30,35,1,2,0,2,0,27,44,175000,0
0,72,0,22,7,20,1,2,0,7,55,46,61,39999,0
0,17,0,14,7,50,1,5,0,5,8,46,64,174999,0
0,17,0,21,7,37,1,5,0,5,0,48,77,399999,0
0,17,0,23,7,55,1,12,0,4,0,48,76,69999,0
0,17,0,6,7,29,1,5,0,4,0,14,75,49999,0
0,27,0,35,7,20,1,5,0,5,26,14,76,149999,0
0,27,1,17,7,9,2,1,18,1,0,37,50,174999,0
0,23,0,23,7,27,1,5,0,5,0,14,66,499999,0
0,17,0,31,7,1,1,7,0,4,0,14,66,33741,0
0,17,0,22,7,20,1,2,0,5,0,46,63,125000,0
0,17,0,22,7,40,1,5,0,5,0,46,62,300000,0
0,17,0,33,7,35,1,2,18,5,0,18,77,89999,0
0,17,0,13,7,45,1,5,0,5,0,14,64,69999,0
0,27,0,28,7,55,1,2,20,5,2,14,66,100860,0
0,17,0,38,7,20,1,6,18,4,1,14,78,39999,0
0,17,1,33,7,52,1,5,0,5,22,14,67,399999,0
0,17,0,26,7,29,1,4,0,4,0,14,76,59999,0
0,67,0,25,7,45,1,2,18,4,0,37,72,69999,0
0,17,0,21,7,20,1,2,18,5,0,27,63,199999,0
1,67,0,4,7,18,1,7,20,7,0,10,29,39999,0
0,27,1,8,7,45,1,2,18,7,13,37,48,124999,0
0,17,0,21,7,44,1,5,0,1,0,14,64,40000,0
0,22,0,1,7,17,1,9,0,4,5,14,56,19999,0
0,27,0,22,7,24,1,2,20,1,0,37,59,124999,0
0,72,0,5,7,43,1,2,18,5,0,14,41,187476,0
1,27,0,15,7,18,1,2,20,0,0,37,33,20876,0
0,17,0,3,7,43,1,2,18,5,0,37,53,149999,0
1,27,0,16,30,45,1,2,18,0,0,37,45,19999,0
0,27,0,37,7,40,0,2,18,4,0,37,69,100000,0
0,23,1,8,7,50,1,2,18,5,0,37,45,199999,0
0,23,0,32,7,20,1,8,0,5,0,14,74,149999,0
0,67,0,8,7,45,1,1,18,5,0,37,41,89999,0
1,72,0,23,7,17,1,5,0,3,0,14,76,15504,0
0,17,0,48,7,40,1,1,18,5,0,37,73,94856,0
0,32,0,31,7,45,1,5,0,8,3,46,66,370583,0
0,17,0,36,7,20,1,5,0,5,0,14,78,80000,0
0,17,0,39,7,3,1,2,18,5,2,18,72,124999,0
1,27,0,2,7,18,1,2,18,8,0,27,32,59999,0
0,15,0,13,7,27,1,5,0,5,30,14,51,400000,0
0,17,0,17,7,21,1,5,0,5,0,46,66,100000,0
1,27,0,1,7,32,1,2,18,3,0,9,21,19182,0
0,27,0,14,30,45,1,2,18,1,0,9,48,29999,0
0,27,0,7,30,45,1,2,18,4,0,9,27,14280,0
0,32,1,17,7,3,1,2,18,5,0,37,47,59999,0
0,17,0,19,7,40,1,3,18,5,0,14,60,399999,0
0,17,0,8,7,27,1,2,18,5,0,37,66,164539,0
0,17,0,12,7,20,1,8,0,1,0,18,52,115509,0
0,17,1,9,7,50,1,2,18,2,0,37,48,750000,0
0,17,0,33,7,37,1,5,0,5,0,14,71,399999,0
0,72,0,17,7,45,1,8,0,8,0,46,47,399999,0
0,17,0,39,7,55,1,5,0,5,2,14,72,124999,0
1,27,0,1,30,1,1,2,18,7,0,37,39,40000,0
0,27,1,8,30,18,1,4,18,1,0,10,44,30827,0
0,55,0,24,7,20,1,6,0,5,1,46,72,124999,0
0,17,0,27,7,18,1,9,0,5,24,14,66,29999,0
0,17,0,1,7,21,1,1,18,1,0,37,38,99999,0
0,17,0,29,7,37,1,8,0,5,0,18,68,314993,0
0,72,0,6,7,40,1,2,18,5,0,14,41,153530,0
0,17,1,16,7,1,1,2,18,5,0,37,70,124999,0
1,27,0,8,30,1,1,2,18,3,0,9,39,16120,0
0,27,0,14,7,20,1,1,18,1,0,37,58,56568,0
0,17,0,17,7,29,1,8,0,4,4,14,76,70031,0
0,17,0,32,7,55,1,5,0,5,0,14,77,125000,0
1,27,0,2,30,53,1,2,18,7,0,37,49,79999,0
0,27,0,25,30,45,1,1,18,1,0,37,56,124999,0
0,55,0,29,7,20,1,2,18,5,0,27,57,124999,0
0,17,0,23,7,16,1,5,0,5,0,14,67,80000,0
0,17,0,10,7,35,1,11,0,5,0,14,57,100000,0
0,17,0,39,7,20,1,8,0,5,5,14,75,60000,0
0,17,0,21,7,18,1,6,0,1,0,29,62,39999,0
0,55,0,23,7,9,1,2,18,8,8,27,68,185929,0
1,27,0,1,7,34,1,2,18,0,0,9,19,19999,0
0,72,0,25,37,1,1,8,0,5,0,14,70,100000,0
0,15,0,11,7,20,1,11,0,5,2,37,64,143630,0
0,17,0,23,7,35,1,10,0,5,5,14,48,249999,0
0,34,0,34,7,20,1,2,18,5,0,27,70,79999,0
0,60,0,13,7,18,1,2,18,5,0,18,53,153841,0
0,27,1,13,30,45,1,2,18,0,0,37,45,29999,0
1,27,0,10,30,1,1,7,20,0,0,10,37,19999,0
0,72,0,32,7,30,1,5,0,5,131,14,75,60000,0
0,27,0,2,30,40,1,2,18,8,0,37,27,124999,0
0,27,0,22,7,45,1,2,18,1,0,37,47,59999,0
0,27,0,8,7,22,1,2,18,8,0,37,62,199999,0
0,27,0,6,30,1,1,1,0,1,0,37,29,49999,0
0,17,0,18,7,45,1,2,0,5,0,14,64,47563,0
0,17,0,21,7,20,1,5,0,5,71,14,62,89999,0
0,27,0,20,7,55,1,2,18,5,0,37,56,249999,0
0,17,0,35,7,20,1,8,0,5,0,14,76,79999,0
0,27,0,18,30,45,1,1,18,0,0,37,36,89999,0
0,17,0,20,7,52,1,5,0,5,0,14,63,400000,0
0,17,0,7,7,35,1,2,0,5,1,27,58,99999,0
0,32,0,25,7,16,1,5,0,4,0,46,66,174999,0
0,50,0,8,7,30,1,7,0,1,0,46,41,69632,0
0,27,0,26,30,1,1,5,0,1,0,14,72,149999,0
0,72,0,33,7,28,1,2,0,5,0,14,74,249999,0
1,23,0,5,7,18,1,5,18,0,0,9,37,12072,0
1,27,0,17,30,45,1,2,18,0,0,9,56,14202,0
0,11,0,6,7,55,1,2,18,8,0,37,45,174999,0
0,17,0,28,7,37,1,5,0,5,0,14,68,399999,0
0,17,0,20,7,28,1,2,0,2,60,27,56,149999,0
1,27,0,3,30,53,1,2,18,0,0,10,25,19999,0
0,17,0,7,7,41,1,1,18,7,0,37,43,69999,0
0,72,0,1,37,17,1,1,0,1,0,37,38,79999,0
0,17,1,3,7,25,1,2,20,1,0,27,44,300000,0
0,27,1,11,7,1,1,2,18,5,0,37,39,100000,0
0,27,1,22,7,1,1,2,18,4,0,37,51,59999,0
0,17,0,34,7,51,1,5,0,5,4,14,73,499999,0
0,22,0,17,7,35,1,2,18,5,0,14,36,67078,0
1,27,0,7,7,11,1,2,18,7,0,37,32,49999,0
0,23,0,5,7,17,1,5,0,5,5,46,69,124999,0
0,27,0,19,7,33,1,2,18,4,0,37,57,99999,0
0,32,0,3,7,43,1,1,0,4,6,14,64,79999,0
0,72,1,16,7,37,1,5,18,5,0,37,55,514432,0
0,35,0,24,7,53,1,12,0,4,0,37,78,20000,0
0,17,0,41,7,20,1,5,0,5,0,14,79,149999,0
0,17,0,36,7,11,1,5,0,1,0,14,76,100000,0
0,17,0,3,7,35,1,3,18,5,0,14,45,399999,0
0,17,0,24,7,3,1,6,0,5,0,27,59,124999,0
1,27,0,6,7,27,1,2,18,4,0,14,57,19999,0
0,15,0,23,7,45,1,5,0,2,0,48,77,124999,0
0,17,0,8,7,28,1,5,0,5,0,14,54,315155,0
1,27,0,10,30,18,1,1,18,0,0,37,52,19999,0
0,47,0,1,7,22,1,2,18,4,0,37,26,43665,0
0,17,1,14,7,20,1,4,18,5,0,14,46,124999,0
0,22,1,11,7,1,1,2,18,5,0,37,55,300000,0
0,17,0,15,7,13,1,7,0,5,4,14,77,79999,0
0,68,0,33,7,20,1,2,18,5,0,14,70,79999,0
0,32,0,14,7,30,1,7,18,7,0,14,69,49999,0
0,23,1,23,7,21,1,7,0,5,0,14,72,124999,0
0,17,0,21,7,11,1,2,18,1,0,37,57,124999,0
0,32,1,14,7,28,1,5,0,5,0,14,49,124999,0
0,17,0,35,7,40,1,6,0,1,2,18,69,138434,0
0,17,0,43,7,20,1,8,0,5,1,46,73,124999,0
0,17,0,20,7,40,1,5,0,5,6,46,62,300000,0
0,27,0,24,7,32,1,5,0,1,0,37,62,103337,0
0,17,0,27,7,16,1,2,18,1,0,46,73,80000,0
1,27,0,1,30,45,1,2,0,0,0,10,27,19999,0
1,27,0,3,7,1,1,2,18,3,0,37,51,19999,0
0,32,0,4,7,30,1,1,18,5,0,37,43,124999,0
1,17,0,4,7,45,1,2,0,4,0,9,47,16678,0
0,17,1,19,7,20,1,5,0,5,2,44,53,300000,0
1,27,0,2,7,53,1,2,18,5,0,46,56,79999,0
0,17,0,33,7,20,1,5,0,5,0,48,78,150000,0
0,27,0,21,7,30,1,2,20,1,0,37,53,124999,0
0,27,0,20,7,45,1,1,0,4,0,37,48,29999,0
0,17,0,33,7,44,1,5,0,5,0,14,78,79999,0
1,27,0,12,7,21,1,2,18,6,0,10,54,79999,0
1,27,0,2,30,40,1,2,18,0,0,10,26,19999,0
0,17,1,18,7,12,1,4,18,5,0,14,49,99999,0
0,17,0,40,7,4,1,5,0,4,0,14,78,29999,0
0,17,0,52,7,16,1,5,0,5,0,14,78,175000,0
0,27,1,3,7,50,1,2,18,5,0,37,36,499999,0
0,27,0,6,7,9,1,1,0,1,0,37,41,41244,0
0,27,0,15,7,21,1,2,18,5,0,46,59,399999,0
0,17,0,14,7,35,1,13,0,5,7,14,46,149999,0
0,47,1,14,7,35,1,2,18,2,0,14,52,500000,0
0,17,0,32,7,28,1,5,0,5,0,14,67,199999,0
0,22,1,9,7,35,1,2,18,5,0,37,48,300000,0
0,32,0,19,7,18,1,7,20,3,79,10,77,78005,0
0,17,0,21,7,35,1,5,0,5,0,14,55,149999,0
0,27,0,18,30,45,1,1,0,5,0,14,63,47475,0
0,55,1,17,7,1,1,2,18,1,0,37,54,149999,0
0,17,1,22,7,35,1,2,0,5,7,37,51,199999,0
0,32,1,15,7,4,1,2,18,5,0,37,47,59999,0
0,68,0,6,7,18,1,6,0,5,35,46,61,300000,0
0,17,0,28,7,20,1,9,0,5,0,14,67,79999,0
0,17,0,23,7,3,1,7,0,8,5,46,73,90000,0
0,17,0,38,7,20,1,7,0,1,0,18,77,20000,0
0,32,0,25,7,1,1,5,0,5,0,14,59,199999,0
0,27,0,13,7,45,1,1,18,1,0,37,68,19999,0
0,17,0,10,7,40,1,3,18,5,0,14,54,399999,0
1,33,0,1,7,43,1,7,0,4,0,14,69,79999,0
0,27,1,5,7,17,1,1,0,1,0,37,33,39999,0
0,67,0,14,7,21,1,7,20,1,0,10,45,125000,0
0,27,0,15,7,55,1,2,18,5,0,37,58,199999,0
0,55,0,32,7,21,1,5,0,5,13,48,67,149999,0
0,72,0,14,37,35,1,5,0,5,0,14,61,399999,0
0,17,0,1,7,40,1,7,18,7,0,14,25,34158,0
0,33,0,1,7,20,1,2,18,8,0,37,48,124999,0
0,17,0,37,7,24,1,5,0,5,12,14,64,199999,0
0,17,0,6,7,42,1,1,18,5,55,37,54,140824,0
0,17,0,1,7,21,1,2,0,4,0,14,27,120563,0
0,17,0,22,7,28,1,8,0,5,0,14,65,315339,0
0,17,0,26,7,15,1,7,18,2,0,14,57,199999,0
0,17,0,23,7,10,1,2,18,5,0,14,61,399999,0
0,27,0,8,30,17,1,1,18,1,0,37,31,50000,0
0,17,0,24,7,1,1,6,0,5,82,14,52,100000,0
0,17,0,33,7,11,1,5,0,5,0,14,65,49999,0
0,27,0,26,30,17,1,2,18,1,0,10,61,30597,0
0,27,0,14,30,0,1,1,18,5,0,37,39,89999,0
1,17,0,1,7,24,1,2,18,7,0,9,28,40000,0
0,17,0,1,7,45,1,1,18,4,0,37,72,89999,0
1,27,0,11,30,45,1,1,18,3,0,37,65,10924,0
1,67,0,20,7,53,1,4,0,3,0,46,64,16417,0
1,17,0,1,7,53,1,2,18,7,32,9,24,39999,0
0,17,0,14,7,41,1,13,0,5,7,14,46,149999,0
0,17,0,23,7,20,1,7,18,5,0,37,66,199999,0
1,27,0,2,30,45,1,2,18,0,0,9,37,29999,0
0,33,0,40,7,23,1,2,0,5,0,27,77,126926,0
0,17,0,12,7,4,1,2,0,4,0,14,73,49999,0
0,67,0,2,7,45,1,1,0,4,0,37,56,29999,0
0,72,0,35,7,53,1,6,0,4,0,14,67,26158,0
0,17,0,8,7,4,1,1,0,1,0,37,64,40000,0
0,17,0,27,7,20,1,5,0,4,237,14,60,89999,0
0,17,0,19,7,18,1,9,20,5,2,46,75,149999,0
0,55,1,15,7,16,1,2,18,7,0,37,51,149999,0
0,55,1,25,7,6,0,2,18,5,0,37,57,89999,0
1,27,0,1,30,1,1,2,18,7,0,37,37,40000,0
0,17,0,26,7,55,1,5,0,5,5,14,72,124999,0
0,33,0,20,7,35,1,8,18,5,0,27,53,249999,0
0,17,0,31,7,55,1,5,0,2,44,48,62,235126,0
0,27,0,2,30,1,1,1,18,7,0,37,45,89999,0
0,72,0,3,7,40,1,5,0,5,3,14,68,79999,0
0,17,0,33,7,20,1,5,0,5,0,46,72,149999,0
0,17,0,41,7,55,1,8,0,5,0,14,76,169824,0
1,27,0,2,30,32,1,2,18,3,0,9,48,15894,0
0,17,0,27,7,50,1,5,0,5,0,14,65,399999,0
0,55,0,20,7,50,1,5,0,5,0,14,69,500000,0
0,27,0,13,30,41,1,1,18,3,0,37,33,10862,0
0,23,0,30,7,16,1,5,0,5,4,14,73,199999,0
0,22,0,23,7,21,1,7,20,5,0,37,65,149999,0
0,17,0,34,7,4,1,2,18,5,0,46,73,79999,0
0,27,1,16,7,18,1,1,18,4,0,37,44,149999,0
0,17,0,6,7,17,1,1,0,8,0,37,31,79999,0
0,17,0,23,7,18,1,6,20,5,0,46,61,150000,0
1,27,0,1,30,45,1,2,0,0,0,10,27,19999,0
0,17,1,5,7,40,1,2,18,2,0,37,45,175000,0
0,17,0,21,7,1,1,2,20,5,0,14,62,83863,0
0,72,0,7,37,21,1,2,20,2,0,27,40,149999,0
0,17,1,6,7,27,1,2,18,5,0,37,60,163996,0
0,17,0,7,7,35,1,11,0,5,6,14,56,99999,0
0,27,0,6,30,1,1,1,18,1,0,37,34,19999,0
0,72,0,20,37,37,1,8,0,5,0,14,72,100000,0
1,27,0,2,30,45,1,2,20,0,0,9,28,11845,0
0,17,0,17,7,1,1,2,18,4,0,37,58,149999,0
0,67,0,4,7,1,1,2,18,7,0,37,37,89999,0
0,17,1,5,7,25,1,2,18,5,0,46,44,300000,0
0,17,0,9,7,3,1,8,0,1,0,37,48,35965,0
0,17,0,37,7,21,1,5,0,5,12,46,73,99999,0
1,27,0,17,30,17,1,2,0,7,0,37,46,13851,0
0,17,1,13,7,55,1,5,0,2,0,14,68,300000,0
0,17,0,17,7,1,1,5,0,5,1,14,58,174999,0
0,27,1,13,7,1,1,4,20,1,0,37,43,79999,0
1,27,0,36,7,32,1,2,18,7,0,37,71,35826,0
0,15,0,22,7,18,1,6,0,5,0,37,47,40000,0
0,17,1,10,7,20,1,2,20,1,12,18,50,90000,0
0,67,0,2,7,20,1,2,18,5,0,37,52,149999,0
0,17,0,42,7,41,1,5,0,5,12,14,78,99999,0
0,27,0,9,7,1,1,1,0,5,0,37,19,59999,0
0,17,0,32,7,1,1,5,0,5,1,14,63,399999,0
0,23,1,21,7,17,1,5,0,1,0,14,57,90000,0
0,17,0,10,7,49,1,9,20,5,0,37,48,29999,0
0,17,0,31,7,1,1,2,0,5,0,14,72,84773,0
0,17,0,6,7,40,1,2,0,5,0,37,62,164186,0
1,27,0,8,30,1,1,2,18,0,0,9,50,39999,0
1,17,0,3,7,32,1,2,18,3,0,9,31,19248,0
0,17,0,3,7,45,1,1,18,7,0,37,42,124999,0
0,27,0,12,7,21,1,1,0,1,0,46,77,111937,0
0,32,0,24,7,40,1,6,0,1,40,14,71,124999,0
0,17,0,24,7,20,1,5,0,5,0,14,63,400000,0
0,17,0,42,7,1,1,8,0,5,0,14,70,314187,0
0,32,1,14,7,55,1,2,18,5,0,37,55,249999,0
0,22,0,7,7,16,1,2,18,5,1,37,69,124878,0
0,17,0,3,7,20,1,8,0,5,0,14,57,90000,0
0,17,0,38,7,41,1,8,0,5,1,14,76,183606,0
0,17,0,34,7,35,1,2,18,5,0,37,76,89999,0
0,17,0,44,7,1,1,5,0,5,0,14,61,174999,0
0,23,0,11,7,1,1,1,0,7,0,14,78,39999,0
0,17,0,25,7,0,1,4,20,5,0,18,66,90000,0
0,17,0,7,7,40,1,2,18,5,0,37,74,164805,0
0,23,0,20,7,38,1,5,0,5,0,14,62,499999,0
1,55,0,5,7,1,1,2,18,7,0,9,21,29999,0
0,17,0,31,7,16,1,5,0,4,0,48,76,29999,0
0,23,0,25,7,11,1,5,0,4,0,14,78,40170,0
0,27,0,20,30,1,1,2,18,4,0,9,47,69999,0
0,72,0,6,37,21,1,2,18,5,0,37,66,69999,0
0,17,0,10,7,20,1,2,18,5,0,37,51,79999,0
0,17,0,19,7,53,1,2,20,5,0,46,65,124999,0
0,27,0,4,7,9,2,1,18,1,0,37,32,149999,0
0,17,0,21,7,11,1,5,20,5,0,46,47,124999,0
0,17,0,35,7,20,1,5,0,5,0,14,62,199999,0
1,22,0,3,7,46,1,2,0,3,23,27,70,19999,0
0,17,0,26,7,53,1,5,0,5,0,14,69,50156,0
0,27,0,10,7,44,1,7,0,0,0,46,50,13392,0
0,27,0,26,7,1,1,2,18,5,0,9,78,119145,0
0,27,0,33,7,40,1,2,18,5,0,37,76,94560,0
0,23,0,29,7,33,1,5,0,5,0,14,63,149999,0
0,17,0,4,7,35,1,5,0,5,1,14,66,149999,0
0,17,0,9,7,43,1,5,0,4,0,14,70,149999,0
0,17,0,39,7,40,1,5,0,5,0,14,78,49999,0
0,29,0,12,7,1,1,2,18,5,0,37,41,152984,0
1,27,0,2,30,32,1,2,18,1,0,37,57,15883,0
1,27,0,2,30,1,1,2,18,0,0,9,48,30000,0
0,17,0,20,7,16,1,7,18,4,0,14,74,49999,0
0,27,1,20,7,16,1,2,18,5,0,37,51,175000,0
0,23,0,5,7,52,1,8,18,2,0,14,45,199999,0
0,27,0,17,7,45,1,2,18,0,0,37,52,59999,0
0,17,0,21,7,41,1,2,18,5,0,37,54,243403,0
1,72,0,1,7,43,1,2,18,7,0,37,30,30000,0
0,17,0,17,7,50,1,5,0,2,0,14,50,692526,0
0,27,0,29,7,45,1,2,18,1,0,37,71,50000,0
1,17,0,18,7,18,1,2,18,0,0,10,73,18205,0
0,17,0,21,7,11,1,1,18,5,0,37,61,174999,0
0,23,0,23,7,1,1,5,0,5,0,14,66,499999,0
1,27,0,5,30,45,1,2,18,0,0,10,21,19999,0
0,27,1,18,30,11,1,1,18,4,0,37,47,149999,0
1,27,0,9,7,51,1,2,18,6,0,46,53,79999,0
0,67,1,3,7,41,1,1,18,5,0,46,53,159157,0
0,17,0,19,7,9,1,5,0,5,0,27,56,162043,0
1,27,0,14,30,1,1,2,20,0,0,9,47,23686,0
0,17,0,19,7,51,1,7,18,5,0,14,70,99999,0
1,27,0,8,30,1,1,2,18,0,0,37,60,10000,0
0,72,0,8,7,13,1,5,0,5,2,14,69,79999,0
0,17,0,22,7,3,1,8,0,5,0,46,60,124999,0
0,17,0,18,7,20,1,7,0,5,5,3,59,89999,0
0,23,0,24,7,8,1,5,0,5,0,14,57,178081,0
0,17,0,29,7,41,1,5,0,5,0,14,67,149999,0
0,17,0,10,7,26,1,2,20,1,0,46,58,79999,0
0,17,0,41,7,16,1,5,0,5,0,14,74,175000,0
0,72,0,13,37,41,1,5,0,5,0,14,67,399999,0
0,17,0,8,7,43,1,2,0,2,0,37,43,118719,0
0,17,0,39,7,22,1,5,0,4,0,14,70,89999,0
0,22,0,8,7,1,1,5,0,4,0,14,74,10000,0
0,17,1,9,7,27,1,1,0,2,0,37,44,175000,0
0,17,0,21,7,25,1,7,0,4,0,14,72,40000,0
0,27,1,3,7,41,1,2,0,2,12,14,41,149999,0
0,17,0,38,7,17,1,2,18,1,0,37,74,99999,0
0,17,0,7,7,35,1,2,20,4,0,27,71,40000,0
0,23,0,14,7,35,1,7,20,4,0,14,73,39999,0
0,32,1,4,7,12,1,1,18,2,0,37,49,399999,0
0,17,0,10,7,20,1,2,18,5,0,37,76,174999,0
1,27,0,16,30,1,1,2,18,0,0,9,45,40000,0
0,17,0,11,7,40,1,7,18,4,0,14,53,33933,0
0,17,0,26,7,0,1,2,18,1,0,27,52,90000,0
0,17,0,21,7,4,1,7,20,1,0,10,58,79999,0
0,17,0,22,7,11,1,2,18,5,0,37,66,149999,0
0,27,1,9,7,1,1,2,18,5,0,37,44,100000,0
0,50,0,26,7,45,1,8,0,5,27,46,62,40000,0
1,27,0,9,30,45,1,2,18,0,0,37,52,19999,0
0,17,0,36,7,4,1,5,0,5,0,14,78,124999,0
0,33,1,24,7,55,1,2,18,2,0,14,53,499999,0
0,17,0,31,7,45,1,2,0,1,0,9,61,49999,0
0,35,0,22,7,40,1,7,0,5,4,48,73,90000,0
0,27,0,7,30,18,1,7,20,1,0,14,59,30282,0
0,17,0,20,7,11,1,5,0,5,9,46,62,100000,0
1,27,0,11,30,1,1,1,18,0,0,37,29,13956,0
0,17,1,9,7,0,1,2,18,1,0,37,46,149999,0
0,17,0,7,7,30,1,5,0,5,0,14,62,100000,0
0,17,0,4,7,13,1,5,0,1,0,48,29,70000,0
0,17,0,7,7,11,1,1,18,8,0,37,48,100000,0
0,55,1,16,7,32,0,2,18,5,0,37,43,99999,0
0,17,0,17,7,3,1,5,0,8,0,28,56,125000,0
0,17,0,53,7,24,1,5,0,5,0,14,77,150000,0
0,11,0,5,7,16,1,2,18,5,0,37,50,124999,0
0,27,0,20,30,1,1,2,18,4,0,37,63,69999,0
0,17,0,44,7,22,1,7,0,5,22,14,76,99999,0
0,23,0,39,7,20,1,10,0,5,159,14,75,90000,0
0,27,0,16,7,55,1,2,18,2,0,37,55,199999,0
1,27,0,7,30,40,1,2,18,7,0,37,39,13936,0
0,27,0,21,30,18,1,2,18,1,0,10,48,30683,0
1,27,0,3,7,1,1,2,20,7,0,14,46,19999,0
0,22,0,40,7,16,1,5,0,5,0,14,79,149999,0
0,17,0,3,7,5,1,2,0,4,0,46,79,49999,0
0,17,0,9,7,42,1,8,0,2,0,37,43,175000,0
1,27,0,4,30,45,1,2,18,0,0,37,40,14407,0
0,4,0,19,7,16,1,5,0,5,0,14,62,110155,0
1,27,0,8,7,40,1,2,18,0,1,9,63,11601,0
0,33,0,3,7,55,1,1,18,5,0,37,59,399999,0
0,55,0,29,7,6,1,1,0,4,1,14,60,174999,0
0,17,0,23,7,12,1,2,18,5,0,27,57,174999,0
0,17,0,18,7,53,1,2,18,5,0,37,72,60000,0
0,72,0,2,37,16,1,2,18,5,0,37,39,124999,0
0,17,0,26,7,21,1,5,0,5,1,14,64,400000,0
0,33,0,17,7,33,1,2,18,5,0,37,62,99999,0
0,17,0,31,7,27,1,5,0,5,122,14,77,215832,0
0,17,0,33,7,35,1,5,0,5,19,14,74,125000,0
0,22,1,10,7,11,1,1,18,5,0,46,42,159742,0
1,27,0,8,7,11,1,1,18,7,0,37,39,69999,0
0,17,0,12,7,20,1,2,18,5,5,18,67,175000,0
0,27,1,15,30,4,1,1,18,5,0,37,48,39999,0
0,17,0,1,7,11,1,1,18,4,0,37,25,99999,0
0,17,0,23,7,40,1,5,0,5,2,46,57,300000,0
0,17,0,21,7,35,1,11,0,5,0,46,64,100000,0
0,17,1,14,7,20,1,4,18,5,2,14,47,124999,0
