Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned,Age,Income
RENTER,Hispanic,1,1,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,TeleOut,1,63,59999
OWNER,Hispanic,1,46,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,MW,0,TeleIn,1,76,100000
OWNER,Hispanic,0,6,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,48,48285
OWNER,Hispanic,0,6,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,MW,0,TeleIn,1,47,47858
OWNER,Hispanic,0,10,Spanish,LA HABRA,ORANGE,$3.00 - $3.99,7Day,FE,0,Crew,1,63,50000
OWNER,Scottish (Scotch),0,9,English,SAN CLEMENTE,ORANGE,$0.51 - $0.99,SunOnly,FW,0,DirectMl,1,37,199999
OWNER,Chinese,0,15,English,COSTA MESA,ORANGE,$1.00 - $1.99,7Day,MW,0,Email,1,58,124102
OWNER,Italian,0,19,English,COSTA MESA,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,TeleIn,1,56,29999
OWNER,English,0,53,English,LONG BEACH,LOS ANGELES,$0.51 - $0.99,7Day,FM,0,TeleIn,1,78,59999
OWNER,English,0,37,English,LOS ALAMITOS,ORANGE,$2.00 - $2.99,SatSun,MW,0,TeleIn,1,78,149999
OWNER,Chinese,0,3,English,FULLERTON,ORANGE,$1.00 - $1.99,7Day,YW,0,VRU,1,46,90000
OWNER,Vietnamese,0,3,English,SANTA ANA,ORANGE,$1.00 - $1.99,Thu-Sun,MW,0,TeleOut,1,61,30000
OWNER,Irish,1,6,English,CORONA,RIVERSIDE,$0.01 - $0.50,Thu-Sun,FM,0,Partner,1,59,200000
RENTER,English,0,5,English,CORONA DEL MAR,ORANGE,$4.00 - $4.99,7Day,MW,0,VRU,1,56,125000
RENTER,English,0,2,English,LAGUNA WOODS,ORANGE,$1.00 - $1.99,SunOnly,MM,0,CustCall,1,66,30000
OWNER,Belgian,1,12,English,FULLERTON,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,42,89999
OWNER,English,0,9,English,LAGUNA NIGUEL,ORANGE,$0.01 - $0.50,SunOnly,MW,7,Internet,0,78,300000
RENTER,Arab,1,2,English,LAGUNA NIGUEL,ORANGE,$1.00 - $1.99,SunOnly,YM,0,SCinsert,1,51,146912
RENTER,English,0,2,English,FULLERTON,ORANGE,$1.00 - $1.99,SunOnly,YW,0,Crew,1,37,100000
RENTER,French,0,6,English,LAGUNA NIGUEL,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Partner,1,34,50000
OWNER,English,0,45,English,LAGUNA NIGUEL,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Internet,0,77,199999
OWNER,Hispanic,1,20,English,SAN CLEMENTE,ORANGE,$3.00 - $3.99,7Day,MW,0,CustCall,1,47,199999
OWNER,French,0,30,English,COSTA MESA,ORANGE,$2.00 - $2.99,Thu-Sun,MM,4,SCinsert,0,73,125000
OWNER,Indian,0,3,Hindi,FULLERTON,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,27,89422
RENTER,German,0,3,English,SAN CLEMENTE,ORANGE,$1.00 - $1.99,SunOnly,YW,0,Internet,1,50,99999
OWNER,unknown,0,13,Unknown,SAN CLEMENTE,ORANGE,$0.01 - $0.50,Thu-Sun,MW,0,Internet,0,71,90000
OWNER,English,1,31,English,SAN CLEMENTE,ORANGE,$2.00 - $2.99,Thu-Sun,FM,0,TeleIn,0,68,149999
OWNER,Scottish (Scotch),1,7,English,COSTA MESA,ORANGE,$2.00 - $2.99,7Day,YM,0,Crew,1,52,125000
OWNER,Portuguese,0,2,English,SAN CLEMENTE,ORANGE,$7.00 - $7.99,SoooTFS,MM,0,Internet,1,35,30000
RENTER,unknown,0,6,Unknown,SANTA ANA,ORANGE,$0.51 - $0.99,Thu-Sun,YM,0,Internet,1,78,10000
OWNER,English,1,10,English,FULLERTON,ORANGE,$4.00 - $4.99,7Day,FM,0,TeleOut,1,45,124999
OWNER,English,0,47,English,FULLERTON,ORANGE,$0 - $0.01,SunOnly,YW,0,Partner,1,78,125000
OWNER,English,0,21,English,FULLERTON,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,Crew1,1,69,47921
OWNER,English,0,24,English,LONG BEACH,LOS ANGELES,$2.00 - $2.99,Thu-Sun,MW,0,CircAdm,0,52,89999
OWNER,unknown,0,46,Unknown,FULLERTON,ORANGE,$1.00 - $1.99,7Day,MM,2,Internet,0,76,39999
OWNER,Italian,1,10,English,ORANGE,ORANGE,$0 - $0.01,SunOnly,FW,0,Partner,1,48,124999
OWNER,Norwegian,0,1,English,FULLERTON,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,32,59999
OWNER,Welsh,0,30,English,LAGUNA NIGUEL,ORANGE,$10.00 - $10.99,7Day,MM,11,TeleIn,0,80,149999
OWNER,English,0,10,English,SAN CLEMENTE,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,0,48,199999
OWNER,Persian,0,1,Farsi (Persian),PLACENTIA,ORANGE,$5.00 - $5.99,7Day,MM,0,Kiosk,1,31,36362
OWNER,English,0,1,English,ANAHEIM,ORANGE,$0.51 - $0.99,Soooooo,FM,0,Assoc,1,29,10000
OWNER,Russian,0,27,English,ORANGE,ORANGE,$0.51 - $0.99,7Day,MW,0,DirectMl,1,57,23644
OWNER,English,1,10,English,SAN CLEMENTE,ORANGE,$2.00 - $2.99,Thu-Sun,FW,0,Crew,1,48,356594
OWNER,Hispanic,0,25,Spanish,LA HABRA,ORANGE,$1.00 - $1.99,SunOnly,FE,0,TeleIn,1,46,19999
OWNER,English,0,7,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,0,36,124999
OWNER,German,1,19,English,ORANGE,ORANGE,$0.01 - $0.50,SunOnly,FW,0,Partner,1,52,399999
OWNER,Hispanic,0,11,Spanish,COSTA MESA,ORANGE,$2.00 - $2.99,Thu-Sun,MM,0,Crew,1,57,59999
OWNER,Welsh,1,7,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FM,0,RetenIn,0,51,175000
RENTER,Hispanic,1,21,English,FULLERTON,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Crew1,0,25,39999
OWNER,German,0,41,English,LAGUNA NIGUEL,ORANGE,$2.00 - $2.99,7Day,FM,1,TeleIn,0,77,124999
RENTER,Hispanic,0,12,English,FULLERTON,ORANGE,$3.00 - $3.99,SoooTFS,FE,0,Crew,1,47,29999
OWNER,German,0,1,English,LAGUNA WOODS,ORANGE,$2.00 - $2.99,7DayT,MM,0,TeleIn,1,61,25079
OWNER,Slovenian (Slovene),0,10,English,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,63,49999
RENTER,Swedish,1,6,Swedish,NEWPORT BEACH,ORANGE,$1.00 - $1.99,7Day,YW,0,Crew,1,53,149999
OWNER,Persian,0,4,Farsi (Persian),LAGUNA NIGUEL,ORANGE,$0 - $0.01,SunOnly,FW,0,Partner,0,68,126414
OWNER,Danish,0,10,English,COSTA MESA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,59,116320
OWNER,English,0,1,English,FULLERTON,ORANGE,$6.00 - $6.99,7Day,YW,0,CustCall,1,37,30000
OWNER,Vietnamese,0,8,Vietnamese,CORONA,RIVERSIDE,$0 - $0.01,SunOnly,FM,0,Partner,1,57,79999
OWNER,English,0,33,English,LA HABRA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,TeleIn,0,70,89999
RENTER,English,0,1,English,NEWPORT BEACH,ORANGE,$7.00 - $7.99,7Day,YW,0,Crew,1,27,17327
RENTER,English,0,7,English,LONG BEACH,LOS ANGELES,$0 - $0.01,SunOnly,ME,0,Partner,1,58,60000
RENTER,Hispanic,0,6,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,FE,0,TeleOut,1,27,19999
OWNER,Hispanic,1,28,Spanish,COSTA MESA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,52,90000
OWNER,Hispanic,0,7,English,ORANGE,ORANGE,$4.00 - $4.99,7Day,MM,0,TeleIn,1,67,24934
RENTER,English,0,1,English,ORANGE,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,Crew,1,22,11048
OWNER,Hispanic,0,2,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Internet,1,37,69999
RENTER,Hispanic,0,6,English,LA HABRA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,61,34846
OWNER,English,0,43,English,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,78,50000
OWNER,Italian,0,3,English,IRVINE,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Internet,1,39,79999
OWNER,Hungarian,1,8,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FM,0,Kiosk,1,53,100000
RENTER,French,0,7,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,MM,0,TeleIn,1,49,40000
OWNER,English,0,3,English,SANTA ANA,ORANGE,$2.00 - $2.99,SatSun,MM,0,RetenIn,1,57,60000
OWNER,Hispanic,0,16,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,67,100000
OWNER,English,0,29,English,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,52,149999
OWNER,Vietnamese,0,3,Vietnamese,COSTA MESA,ORANGE,$0.01 - $0.50,7Day,MW,0,AdvAdm,1,36,80000
OWNER,German,0,4,English,COSTA MESA,ORANGE,$1.00 - $1.99,SunOnly,FM,0,RetenIn,1,33,79999
OWNER,Vietnamese,0,6,English,ORANGE,ORANGE,$2.00 - $2.99,SunOnly,YW,0,Crew,1,57,40000
OWNER,Dutch,1,25,English,NEWPORT BEACH,ORANGE,$1.00 - $1.99,7Day,MW,0,CircAdm,1,78,175728
OWNER,English,0,30,English,LAGUNA NIGUEL,ORANGE,$10.00 - $10.99,7Day,MW,3,CustCall,0,80,197703
OWNER,English,0,4,English,LAGUNA NIGUEL,ORANGE,$7.00 - $7.99,7Day,YW,0,VRU,1,28,116256
OWNER,English,0,14,English,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,7Day,MW,0,TeleIn,1,52,198715
RENTER,Hispanic,0,12,English,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,FE,0,Crew,1,22,11311
OWNER,Hispanic,0,8,Spanish,ORANGE,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,56,59999
RENTER,Hispanic,0,2,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,34,10000
RENTER,Hispanic,0,1,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Crew1,0,36,13370
RENTER,Hispanic,0,10,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,42,10523
OWNER,Russian,1,21,English,TRABUCO CANYON,ORANGE,$2.00 - $2.99,7Day,FW,0,Kiosk,1,57,556068
OWNER,English,0,37,English,LAGUNA NIGUEL,ORANGE,$9.00 - $9.99,7Day,MW,0,CustCall,0,79,125000
OWNER,Romanian,0,2,English,COSTA MESA,ORANGE,$3.00 - $3.99,SunOnly,MW,0,CustCall,1,48,77742
RENTER,Hispanic,0,1,Spanish,ORANGE,ORANGE,$1.00 - $1.99,7Day,YM,0,CircAdm,1,34,43485
RENTER,unknown,0,1,Unknown,ORANGE,ORANGE,$1.00 - $1.99,SunOnly,YM,6,DirectMl,1,31,69999
RENTER,Korean,0,3,Korean,ORANGE,ORANGE,$2.00 - $2.99,7Day,YW,0,Kiosk,1,39,39999
OWNER,Dutch,1,9,English,ORANGE,ORANGE,$0.01 - $0.50,SunOnly,YW,0,System,1,43,90000
OWNER,Dutch,1,9,English,ORANGE,ORANGE,$2.00 - $2.99,SatSun,YW,0,CustCall,1,41,90000
OWNER,Hispanic,1,17,Spanish,SAN JUAN CAPISTRANO,ORANGE,$1.00 - $1.99,SunOnly,FM,0,Partner,1,33,60000
OWNER,Indian,0,15,English,SAN JUAN CAPISTRANO,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Crew,1,48,100000
OWNER,Welsh,0,7,English,SAN JUAN CAPISTRANO,ORANGE,$10.00 - $10.99,7Day,MM,0,VRU,0,77,249999
OWNER,Hispanic,0,4,Spanish,SAN JUAN CAPISTRANO,ORANGE,$4.00 - $4.99,7Day,MM,0,Crew,1,30,60000
OWNER,English,0,28,English,LAGUNA NIGUEL,ORANGE,$3.00 - $3.99,Soooooo,YW,0,TeleIn,1,66,124999
OWNER,English,0,20,English,PLACENTIA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,72,150000
OWNER,Hispanic,0,38,Spanish,FULLERTON,ORANGE,$1.00 - $1.99,7Day,FE,0,Partner,1,79,11622
OWNER,Hispanic,0,38,Spanish,FULLERTON,ORANGE,$2.00 - $2.99,Thu-SunT,FE,0,TeleIn,1,79,19147
OWNER,Hispanic,0,17,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,53,50000
OWNER,English,0,4,English,ORANGE,ORANGE,$2.00 - $2.99,Thu-Sun,MM,0,CustCall,1,78,79999
RENTER,Scottish (Scotch),0,1,English,IRVINE,ORANGE,$1.00 - $1.99,Thu-Sun,YM,0,TeleIn,1,20,100000
OWNER,Italian,1,13,English,SAN CLEMENTE,ORANGE,$10.00 - $10.99,7Day,FW,32,CustCall,1,45,300000
RENTER,Hispanic,0,1,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,58,69999
RENTER,English,0,6,English,ANAHEIM,ORANGE,$1.00 - $1.99,Thu-Sun,YM,0,Crew,1,35,25418
RENTER,unknown,0,13,Unknown,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,0,36,50000
RENTER,English,0,14,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnlyT,YE,0,TeleIn,1,67,19999
RENTER,Irish,0,2,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,ME,0,Partner,1,51,16884
OWNER,Hispanic,0,1,English,SAN JUAN CAPISTRANO,ORANGE,$0 - $0.01,7Day,FM,0,CircAdm,1,62,70000
OWNER,English,0,52,English,COSTA MESA,ORANGE,$4.00 - $4.99,7Day,MW,0,TeleIn,0,79,174999
OWNER,English,0,7,English,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,FW,0,Partner,1,51,149999
OWNER,Hispanic,1,5,English,CORONA,RIVERSIDE,$2.00 - $2.99,Soooooo,FM,0,Internet,1,38,124999
RENTER,English,0,4,English,LAGUNA BEACH,ORANGE,$0.01 - $0.50,7Day,YW,0,CircAdm,1,19,51833
RENTER,Jewish,0,7,English,RANCHO SANTA MARGARITA,ORANGE,$0.51 - $0.99,SunOnly,ME,0,TeleIn,1,76,20000
RENTER,Irish,0,2,English,RANCHO SANTA MARGARITA,ORANGE,$2.00 - $2.99,SunOnly,ME,0,TeleIn,1,62,51557
OWNER,English,0,20,English,SAN JUAN CAPISTRANO,ORANGE,$5.00 - $5.99,7Day,YW,0,VRU,1,68,149999
OWNER,Hispanic,0,5,Spanish,SAN JUAN CAPISTRANO,ORANGE,$4.00 - $4.99,7Day,FM,0,CustCall,1,80,40000
OWNER,German,0,7,English,LAGUNA NIGUEL,ORANGE,$2.00 - $2.99,Thu-Sun,FW,0,TeleIn,1,57,199999
OWNER,English,0,48,English,NEWPORT BEACH,ORANGE,$4.00 - $4.99,7Day,MM,0,Internet,1,78,100000
OWNER,unknown,0,51,Unknown,SAN CLEMENTE,ORANGE,$10.00 - $10.99,7Day,MM,0,CustCall,0,77,60000
OWNER,Scottish (Scotch),1,41,English,SEAL BEACH,ORANGE,$1.00 - $1.99,Thu-Sun,MM,0,DirectMl,1,75,174999
OWNER,English,0,6,English,CORONA DEL MAR,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,63,70000
RENTER,English,0,3,English,IRVINE,ORANGE,$0.51 - $0.99,Thu-Sun,FM,0,TeleIn,1,31,125000
RENTER,Irish,0,1,English,NEWPORT COAST,ORANGE,$0 - $0.01,SunOnly,YW,0,Partner,1,38,80000
OWNER,Scottish (Scotch),1,32,English,LONG BEACH,LOS ANGELES,$0 - $0.01,7Day,MW,0,Partner,0,68,79999
RENTER,Irish,0,4,English,LAGUNA BEACH,ORANGE,$2.00 - $2.99,SunOnly,MM,12,AdvAdm,1,62,124999
OWNER,Hispanic,0,27,English,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,0,62,174999
OWNER,Italian,0,25,English,SAN JUAN CAPISTRANO,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,67,124999
OWNER,Irish,0,5,English,SAN JUAN CAPISTRANO,ORANGE,$0.51 - $0.99,7Day,MW,0,CircAdm,1,75,88341
OWNER,Hispanic,1,44,Spanish,SAN JUAN CAPISTRANO,ORANGE,$0.01 - $0.50,Thu-Sun,FM,0,Kiosk,1,66,69999
RENTER,Italian,0,7,Italian,RANCHO SANTA MARGARITA,ORANGE,$0.51 - $0.99,7Day,ME,0,CircAdm,1,77,80000
OWNER,Hispanic,1,20,Spanish,SAN JUAN CAPISTRANO,ORANGE,$0.01 - $0.50,Thu-Sun,FE,0,Crew,1,71,70000
OWNER,English,0,15,English,FULLERTON,ORANGE,$0.01 - $0.50,7Day,FM,0,Partner,0,79,69999
OWNER,English,0,3,English,SAN JUAN CAPISTRANO,ORANGE,$1.00 - $1.99,7Day,FW,0,DirectMl,1,40,125000
OWNER,Indian,0,2,English,LAGUNA BEACH,ORANGE,$2.00 - $2.99,Fri-Sun,YW,0,DirectMl,1,33,60000
OWNER,Hispanic,0,23,English,FULLERTON,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Partner,0,78,124999
OWNER,Hispanic,0,4,English,ANAHEIM,ORANGE,$0 - $0.01,7Day,YM,0,Partner,0,61,60000
RENTER,Hispanic,1,9,English,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-SunT,FE,0,TeleIn,1,53,12841
RENTER,Hispanic,0,3,English,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,51,12994
OWNER,Irish,0,37,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,MW,1,CustCall,0,77,149999
OWNER,Armenian,1,2,English,CORONA,RIVERSIDE,$0.01 - $0.50,Thu-Sun,FM,0,Partner,1,36,174999
OWNER,English,0,11,English,LAGUNA NIGUEL,ORANGE,$4.00 - $4.99,7Day,YW,0,Kiosk,1,58,249999
OWNER,English,0,1,English,LAGUNA NIGUEL,ORANGE,$1.00 - $1.99,SunOnly,YW,0,CircAdm,1,31,199999
OWNER,Vietnamese,0,7,English,ORANGE,ORANGE,$1.00 - $1.99,Thu-Sun,FW,0,Crew,1,27,60000
RENTER,Hispanic,0,4,Spanish,SAN JUAN CAPISTRANO,ORANGE,$4.00 - $4.99,7Day,MM,0,Crew,1,41,50000
OWNER,Pakistani,0,3,Urdu,LAGUNA NIGUEL,ORANGE,$0.51 - $0.99,Thu-Sun,YW,0,DirectMl,1,52,150000
OWNER,French,0,1,English,COSTA MESA,ORANGE,$2.00 - $2.99,SunOnly,YM,0,CustCall,1,34,80000
OWNER,Irish,0,13,English,COSTA MESA,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,61,59999
OWNER,Irish,0,21,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,TeleIn,1,63,69999
RENTER,unknown,0,1,Unknown,ORANGE,ORANGE,$2.00 - $2.99,SunOnly,YW,0,Crew,1,51,89999
RENTER,English,0,1,English,ORANGE,ORANGE,$0.51 - $0.99,Thu-Sun,YW,0,Crew,1,68,89999
OWNER,English,0,21,English,IRVINE,ORANGE,$3.00 - $3.99,Thu-Sun,YM,0,Kiosk4,1,63,399999
OWNER,Scottish (Scotch),0,11,English,LAGUNA NIGUEL,ORANGE,$1.00 - $1.99,Thu-Sun,YM,0,DirectMl,1,58,149999
OWNER,French,0,29,English,IRVINE,ORANGE,$0 - $0.01,SunOnly,FM,25,Partner,0,62,300000
OWNER,English,1,22,English,ALISO VIEJO,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,56,100000
OWNER,Indian,1,2,Hindi,IRVINE,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,RetenIn,1,67,399999
OWNER,English,0,8,English,TRABUCO CANYON,ORANGE,$2.00 - $2.99,7Day,FW,0,CustCall,1,38,149999
RENTER,unknown,0,3,Unknown,IRVINE,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,27,59999
OWNER,Italian,0,1,English,LADERA RANCH,ORANGE,$2.00 - $2.99,Thu-Sun,FW,0,TeleOut,1,28,199999
OWNER,Dutch,0,8,English,RANCHO SANTA MARGARITA,ORANGE,$3.00 - $3.99,Thu-Sun,YW,0,Kiosk1,0,32,42260
OWNER,Welsh,0,28,English,IRVINE,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,CustCall,1,56,100000
OWNER,English,0,16,English,CORONA DEL MAR,ORANGE,$1.00 - $1.99,7Day,MW,0,TeleIn,1,75,499999
OWNER,Irish,0,20,English,TRABUCO CANYON,ORANGE,$1.00 - $1.99,Thu-Sun,FW,0,Internet,1,51,500000
OWNER,Welsh,1,5,English,LAGUNA NIGUEL,ORANGE,$5.00 - $5.99,7Day,MW,0,Internet,1,59,179172
OWNER,Jewish,0,18,English,LAGUNA NIGUEL,ORANGE,$2.00 - $2.99,7Day,MW,0,System,0,77,399999
OWNER,Swedish,0,2,English,IRVINE,ORANGE,$4.00 - $4.99,7Day,FW,0,Crew,1,65,147500
OWNER,Vietnamese,0,10,English,IRVINE,ORANGE,$0.01 - $0.50,Thu-Sun,MW,0,Crew,1,46,149999
OWNER,English,0,8,English,IRVINE,ORANGE,$1.00 - $1.99,SunOnly,MW,0,CustCall,1,48,344574
OWNER,Hispanic,1,10,Spanish,IRVINE,ORANGE,$5.00 - $5.99,7Day,YM,0,TeleOut,1,42,107069
OWNER,English,0,8,English,IRVINE,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,52,113884
OWNER,Irish,0,18,English,IRVINE,ORANGE,$6.00 - $6.99,7Day,MW,27,CustCall,1,62,249999
RENTER,German,0,2,English,IRVINE,ORANGE,$3.00 - $3.99,7Day,YM,0,AdvAdm,1,39,124999
RENTER,Scottish (Scotch),0,4,English,COSTA MESA,ORANGE,$1.00 - $1.99,Thu-Sun,YM,0,Crew,1,27,49999
OWNER,Scottish (Scotch),0,28,English,COSTA MESA,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,CustCall,1,60,175000
OWNER,unknown,0,10,Unknown,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,YM,0,DirectMl,0,36,100000
OWNER,English,0,7,English,LAGUNA BEACH,ORANGE,$2.00 - $2.99,Thu-Sun,YW,0,TeleIn,0,53,146019
OWNER,English,0,15,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7Day,FM,0,Kiosk,1,77,92775
OWNER,French,0,2,English,FULLERTON,ORANGE,$1.00 - $1.99,Thu-SunT,MW,0,TeleIn,1,48,59999
RENTER,French,0,1,English,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,42,53991
RENTER,Filipino (Philippine),1,2,English,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,YE,0,Partner,1,27,34167
RENTER,unknown,1,1,Unknown,PLACENTIA,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,Crew,1,42,79999
RENTER,Hispanic,0,1,Spanish,PLACENTIA,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,25,36611
RENTER,Dutch,0,12,English,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Crew,1,51,69999
RENTER,unknown,0,20,Unknown,LONG BEACH,LOS ANGELES,$1.00 - $1.99,7Day,ME,0,Kiosk,1,62,26031
RENTER,English,0,1,English,TUSTIN,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Partner,1,25,115609
OWNER,English,0,10,English,FULLERTON,ORANGE,$4.00 - $4.99,7Day,YW,0,Kiosk,1,57,150000
OWNER,Scottish (Scotch),0,10,English,COSTA MESA,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,32,100000
OWNER,Scottish (Scotch),0,1,English,SANTA ANA,ORANGE,$1.00 - $1.99,7Day,YM,0,TeleIn,1,33,89358
RENTER,Filipino (Philippine),0,1,Tagalog,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,21,20000
OWNER,Hispanic,1,12,Spanish,SANTA ANA,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,Partner,1,38,60000
RENTER,Hispanic,0,13,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,FM,0,Partner,1,20,33691
RENTER,English,0,4,English,SANTA ANA,ORANGE,$3.00 - $3.99,7Day,ME,0,Kiosk2,0,73,15834
RENTER,Hispanic,0,1,Spanish,SANTA ANA,ORANGE,$4.00 - $4.99,Thu-Sun,ME,0,Partner,1,28,13981
OWNER,Scottish (Scotch),0,32,English,COSTA MESA,ORANGE,$6.00 - $6.99,7Day,FM,0,VRU,0,76,124999
OWNER,English,0,25,English,SAN JUAN CAPISTRANO,ORANGE,$5.00 - $5.99,Thu-Sun,MW,0,Crew,1,68,199999
OWNER,English,0,43,English,LOS ALAMITOS,ORANGE,$4.00 - $4.99,7Day,MW,0,VRU,1,74,381052
OWNER,Hispanic,0,1,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,68,40000
RENTER,English,0,1,English,IRVINE,ORANGE,$5.00 - $5.99,7Day,FE,1,Internet,1,41,80000
RENTER,unknown,0,6,Unknown,ORANGE,ORANGE,$4.00 - $4.99,7Day,YM,0,Kiosk,1,48,39999
OWNER,English,0,9,English,SAN CLEMENTE,ORANGE,$4.00 - $4.99,7Day,FM,0,TeleIn,1,58,124999
RENTER,Hispanic,0,2,Spanish,FULLERTON,ORANGE,$1.00 - $1.99,7Day,FE,0,Kiosk,1,61,14138
OWNER,Hispanic,0,24,English,SAN JUAN CAPISTRANO,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,53,499999
OWNER,Hispanic,0,8,Spanish,SANTA ANA,ORANGE,$3.00 - $3.99,SoooooS,MW,0,TeleIn,1,44,384626
OWNER,Scottish (Scotch),0,38,English,COSTA MESA,ORANGE,$10.00 - $10.99,7Day,MW,3,CustCall,0,68,358259
RENTER,German,0,3,English,LAGUNA WOODS,ORANGE,$2.00 - $2.99,SoooTFST,MM,0,DirectMl,1,77,11863
OWNER,German,1,3,English,SAN JUAN CAPISTRANO,ORANGE,$1.00 - $1.99,Thu-Sun,YW,0,TeleIn,1,31,249999
OWNER,English,0,8,English,LAGUNA NIGUEL,ORANGE,$2.00 - $2.99,Thu-Sun,MM,0,Internet,1,63,125000
OWNER,English,0,28,English,LAGUNA BEACH,ORANGE,$10.00 - $10.99,7Day,MM,0,TeleIn,0,76,249999
OWNER,unknown,0,6,Unknown,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,37,80000
RENTER,Hispanic,0,8,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,SunOnly,FE,0,TeleIn,1,37,15657
OWNER,Hispanic,0,41,English,LA HABRA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,76,10000
